source,target,no_of_reports_coauthored,no_of_srrs_coauthored,no_of_psrs_coauthored,percent_srrs
181,128,1.0,0.0,1.0,0.0
181,129,1.0,0.0,1.0,0.0
181,130,1.0,0.0,1.0,0.0
181,131,1.0,0.0,1.0,0.0
181,132,1.0,0.0,1.0,0.0
181,133,1.0,0.0,1.0,0.0
181,134,1.0,0.0,1.0,0.0
181,135,1.0,0.0,1.0,0.0
181,136,1.0,0.0,1.0,0.0
181,137,1.0,0.0,1.0,0.0
181,138,1.0,0.0,1.0,0.0
181,139,1.0,0.0,1.0,0.0
181,141,1.0,0.0,1.0,0.0
181,142,1.0,0.0,1.0,0.0
181,143,1.0,0.0,1.0,0.0
181,144,1.0,0.0,1.0,0.0
181,145,1.0,0.0,1.0,0.0
181,146,1.0,0.0,1.0,0.0
181,147,1.0,0.0,1.0,0.0
181,148,1.0,0.0,1.0,0.0
181,149,1.0,0.0,1.0,0.0
181,150,1.0,0.0,1.0,0.0
181,151,1.0,0.0,1.0,0.0
181,152,1.0,0.0,1.0,0.0
181,153,1.0,0.0,1.0,0.0
181,154,1.0,0.0,1.0,0.0
181,155,1.0,0.0,1.0,0.0
181,156,1.0,0.0,1.0,0.0
181,157,1.0,0.0,1.0,0.0
181,158,1.0,0.0,1.0,0.0
181,159,1.0,0.0,1.0,0.0
181,160,1.0,0.0,1.0,0.0
181,161,1.0,0.0,1.0,0.0
181,162,1.0,0.0,1.0,0.0
181,163,1.0,0.0,1.0,0.0
181,164,1.0,0.0,1.0,0.0
181,165,1.0,0.0,1.0,0.0
181,166,1.0,0.0,1.0,0.0
181,167,1.0,0.0,1.0,0.0
181,168,1.0,0.0,1.0,0.0
181,169,1.0,0.0,1.0,0.0
181,170,1.0,0.0,1.0,0.0
181,171,1.0,0.0,1.0,0.0
181,172,1.0,0.0,1.0,0.0
181,173,1.0,0.0,1.0,0.0
181,174,1.0,0.0,1.0,0.0
181,175,1.0,0.0,1.0,0.0
181,176,1.0,0.0,1.0,0.0
181,177,1.0,0.0,1.0,0.0
181,178,1.0,0.0,1.0,0.0
181,179,1.0,0.0,1.0,0.0
181,180,1.0,0.0,1.0,0.0
181,182,1.0,0.0,1.0,0.0
181,193,1.0,0.0,1.0,0.0
181,194,1.0,0.0,1.0,0.0
181,195,1.0,0.0,1.0,0.0
181,196,1.0,0.0,1.0,0.0
181,197,1.0,0.0,1.0,0.0
181,198,1.0,0.0,1.0,0.0
181,199,1.0,0.0,1.0,0.0
181,7004891687,1.0,0.0,1.0,0.0
181,7006694590,1.0,0.0,1.0,0.0
181,7102422991,1.0,0.0,1.0,0.0
181,7102658830,1.0,0.0,1.0,0.0
181,7103041111,1.0,0.0,1.0,0.0
181,7202992021,1.0,0.0,1.0,0.0
181,35380806400,1.0,0.0,1.0,0.0
181,36047010400,1.0,0.0,1.0,0.0
182,5,1.0,0.0,1.0,0.0
182,17,1.0,0.0,1.0,0.0
182,18,1.0,0.0,1.0,0.0
182,31,1.0,0.0,1.0,0.0
182,32,1.0,0.0,1.0,0.0
182,33,1.0,0.0,1.0,0.0
182,40,1.0,0.0,1.0,0.0
182,46,1.0,0.0,1.0,0.0
182,49,1.0,0.0,1.0,0.0
182,60,1.0,0.0,1.0,0.0
182,67,1.0,0.0,1.0,0.0
182,69,1.0,0.0,1.0,0.0
182,70,1.0,0.0,1.0,0.0
182,71,1.0,0.0,1.0,0.0
182,73,1.0,0.0,1.0,0.0
182,74,1.0,0.0,1.0,0.0
182,76,1.0,0.0,1.0,0.0
182,77,1.0,0.0,1.0,0.0
182,80,1.0,0.0,1.0,0.0
182,82,1.0,0.0,1.0,0.0
182,85,1.0,0.0,1.0,0.0
182,87,1.0,0.0,1.0,0.0
182,90,1.0,0.0,1.0,0.0
182,91,1.0,0.0,1.0,0.0
182,92,1.0,0.0,1.0,0.0
182,95,1.0,0.0,1.0,0.0
182,96,1.0,0.0,1.0,0.0
182,98,1.0,0.0,1.0,0.0
182,101,1.0,0.0,1.0,0.0
182,107,1.0,0.0,1.0,0.0
182,108,1.0,0.0,1.0,0.0
182,110,1.0,0.0,1.0,0.0
182,112,1.0,0.0,1.0,0.0
182,113,1.0,0.0,1.0,0.0
182,114,1.0,0.0,1.0,0.0
182,115,1.0,0.0,1.0,0.0
182,116,1.0,0.0,1.0,0.0
182,117,1.0,0.0,1.0,0.0
182,118,1.0,0.0,1.0,0.0
182,119,1.0,0.0,1.0,0.0
182,120,1.0,0.0,1.0,0.0
182,121,1.0,0.0,1.0,0.0
182,122,1.0,0.0,1.0,0.0
182,123,1.0,0.0,1.0,0.0
182,124,1.0,0.0,1.0,0.0
182,125,1.0,0.0,1.0,0.0
182,126,1.0,0.0,1.0,0.0
182,127,1.0,0.0,1.0,0.0
182,128,1.0,0.0,1.0,0.0
182,129,1.0,0.0,1.0,0.0
182,130,1.0,0.0,1.0,0.0
182,131,1.0,0.0,1.0,0.0
182,132,1.0,0.0,1.0,0.0
182,133,1.0,0.0,1.0,0.0
182,134,1.0,0.0,1.0,0.0
182,135,1.0,0.0,1.0,0.0
182,136,1.0,0.0,1.0,0.0
182,137,1.0,0.0,1.0,0.0
182,138,1.0,0.0,1.0,0.0
182,139,1.0,0.0,1.0,0.0
182,141,1.0,0.0,1.0,0.0
182,142,1.0,0.0,1.0,0.0
182,143,1.0,0.0,1.0,0.0
182,144,1.0,0.0,1.0,0.0
182,145,1.0,0.0,1.0,0.0
182,146,1.0,0.0,1.0,0.0
182,147,1.0,0.0,1.0,0.0
182,148,1.0,0.0,1.0,0.0
182,149,1.0,0.0,1.0,0.0
182,150,1.0,0.0,1.0,0.0
182,151,1.0,0.0,1.0,0.0
182,152,1.0,0.0,1.0,0.0
182,153,1.0,0.0,1.0,0.0
182,154,1.0,0.0,1.0,0.0
182,155,1.0,0.0,1.0,0.0
182,156,1.0,0.0,1.0,0.0
182,157,1.0,0.0,1.0,0.0
182,158,1.0,0.0,1.0,0.0
182,159,1.0,0.0,1.0,0.0
182,160,1.0,0.0,1.0,0.0
182,161,1.0,0.0,1.0,0.0
182,162,1.0,0.0,1.0,0.0
182,163,1.0,0.0,1.0,0.0
182,164,1.0,0.0,1.0,0.0
182,165,1.0,0.0,1.0,0.0
182,166,1.0,0.0,1.0,0.0
182,167,1.0,0.0,1.0,0.0
182,168,1.0,0.0,1.0,0.0
182,169,1.0,0.0,1.0,0.0
182,170,1.0,0.0,1.0,0.0
182,171,1.0,0.0,1.0,0.0
182,172,1.0,0.0,1.0,0.0
182,173,1.0,0.0,1.0,0.0
182,174,1.0,0.0,1.0,0.0
182,175,1.0,0.0,1.0,0.0
182,176,1.0,0.0,1.0,0.0
182,177,1.0,0.0,1.0,0.0
182,178,1.0,0.0,1.0,0.0
182,179,1.0,0.0,1.0,0.0
182,180,1.0,0.0,1.0,0.0
182,181,1.0,0.0,1.0,0.0
182,193,1.0,0.0,1.0,0.0
182,194,1.0,0.0,1.0,0.0
182,195,1.0,0.0,1.0,0.0
182,196,1.0,0.0,1.0,0.0
182,197,1.0,0.0,1.0,0.0
182,198,1.0,0.0,1.0,0.0
182,199,1.0,0.0,1.0,0.0
182,7004891687,1.0,0.0,1.0,0.0
182,7006694590,1.0,0.0,1.0,0.0
182,7102422991,1.0,0.0,1.0,0.0
182,7102658830,1.0,0.0,1.0,0.0
182,7103041111,1.0,0.0,1.0,0.0
182,7202992021,1.0,0.0,1.0,0.0
182,35380806400,1.0,0.0,1.0,0.0
182,36047010400,1.0,0.0,1.0,0.0
193,5,1.0,0.0,1.0,0.0
193,17,1.0,0.0,1.0,0.0
193,18,1.0,0.0,1.0,0.0
193,31,1.0,0.0,1.0,0.0
193,32,1.0,0.0,1.0,0.0
193,33,1.0,0.0,1.0,0.0
193,40,1.0,0.0,1.0,0.0
193,46,1.0,0.0,1.0,0.0
193,49,1.0,0.0,1.0,0.0
193,60,1.0,0.0,1.0,0.0
193,67,1.0,0.0,1.0,0.0
193,69,1.0,0.0,1.0,0.0
193,70,1.0,0.0,1.0,0.0
193,71,1.0,0.0,1.0,0.0
193,73,1.0,0.0,1.0,0.0
193,74,1.0,0.0,1.0,0.0
193,76,1.0,0.0,1.0,0.0
193,77,1.0,0.0,1.0,0.0
193,80,1.0,0.0,1.0,0.0
193,82,1.0,0.0,1.0,0.0
193,85,1.0,0.0,1.0,0.0
193,87,1.0,0.0,1.0,0.0
193,90,1.0,0.0,1.0,0.0
193,91,1.0,0.0,1.0,0.0
193,92,1.0,0.0,1.0,0.0
193,95,1.0,0.0,1.0,0.0
193,96,1.0,0.0,1.0,0.0
193,98,1.0,0.0,1.0,0.0
193,101,1.0,0.0,1.0,0.0
193,107,1.0,0.0,1.0,0.0
193,108,1.0,0.0,1.0,0.0
193,110,1.0,0.0,1.0,0.0
193,112,1.0,0.0,1.0,0.0
193,113,1.0,0.0,1.0,0.0
193,114,1.0,0.0,1.0,0.0
193,115,1.0,0.0,1.0,0.0
193,116,1.0,0.0,1.0,0.0
193,117,1.0,0.0,1.0,0.0
193,118,1.0,0.0,1.0,0.0
193,119,1.0,0.0,1.0,0.0
193,120,1.0,0.0,1.0,0.0
193,121,1.0,0.0,1.0,0.0
193,122,1.0,0.0,1.0,0.0
193,123,1.0,0.0,1.0,0.0
193,124,1.0,0.0,1.0,0.0
193,125,1.0,0.0,1.0,0.0
193,126,1.0,0.0,1.0,0.0
193,127,1.0,0.0,1.0,0.0
193,128,1.0,0.0,1.0,0.0
193,129,1.0,0.0,1.0,0.0
193,130,1.0,0.0,1.0,0.0
193,131,1.0,0.0,1.0,0.0
193,132,1.0,0.0,1.0,0.0
193,133,1.0,0.0,1.0,0.0
193,134,1.0,0.0,1.0,0.0
193,135,1.0,0.0,1.0,0.0
193,136,1.0,0.0,1.0,0.0
193,137,1.0,0.0,1.0,0.0
193,138,1.0,0.0,1.0,0.0
193,139,1.0,0.0,1.0,0.0
193,141,1.0,0.0,1.0,0.0
193,142,1.0,0.0,1.0,0.0
193,143,1.0,0.0,1.0,0.0
193,144,1.0,0.0,1.0,0.0
193,145,1.0,0.0,1.0,0.0
193,146,1.0,0.0,1.0,0.0
193,147,1.0,0.0,1.0,0.0
193,148,1.0,0.0,1.0,0.0
193,149,1.0,0.0,1.0,0.0
193,150,1.0,0.0,1.0,0.0
193,151,1.0,0.0,1.0,0.0
193,152,1.0,0.0,1.0,0.0
193,153,1.0,0.0,1.0,0.0
193,154,1.0,0.0,1.0,0.0
193,155,1.0,0.0,1.0,0.0
193,156,1.0,0.0,1.0,0.0
193,157,1.0,0.0,1.0,0.0
193,158,1.0,0.0,1.0,0.0
193,159,1.0,0.0,1.0,0.0
193,160,1.0,0.0,1.0,0.0
193,161,1.0,0.0,1.0,0.0
193,162,1.0,0.0,1.0,0.0
193,163,1.0,0.0,1.0,0.0
193,164,1.0,0.0,1.0,0.0
193,165,1.0,0.0,1.0,0.0
193,166,1.0,0.0,1.0,0.0
193,167,1.0,0.0,1.0,0.0
193,168,1.0,0.0,1.0,0.0
193,169,1.0,0.0,1.0,0.0
193,170,1.0,0.0,1.0,0.0
193,171,1.0,0.0,1.0,0.0
193,172,1.0,0.0,1.0,0.0
193,173,1.0,0.0,1.0,0.0
193,174,1.0,0.0,1.0,0.0
193,175,1.0,0.0,1.0,0.0
193,176,1.0,0.0,1.0,0.0
193,177,1.0,0.0,1.0,0.0
193,178,1.0,0.0,1.0,0.0
193,179,1.0,0.0,1.0,0.0
193,180,1.0,0.0,1.0,0.0
193,181,1.0,0.0,1.0,0.0
193,182,1.0,0.0,1.0,0.0
193,194,1.0,0.0,1.0,0.0
193,195,1.0,0.0,1.0,0.0
193,196,1.0,0.0,1.0,0.0
193,197,1.0,0.0,1.0,0.0
193,198,1.0,0.0,1.0,0.0
193,199,1.0,0.0,1.0,0.0
193,7004891687,1.0,0.0,1.0,0.0
193,7006694590,1.0,0.0,1.0,0.0
193,7102422991,1.0,0.0,1.0,0.0
193,7102658830,1.0,0.0,1.0,0.0
193,7103041111,1.0,0.0,1.0,0.0
193,7202992021,1.0,0.0,1.0,0.0
193,35380806400,1.0,0.0,1.0,0.0
193,36047010400,1.0,0.0,1.0,0.0
194,5,1.0,0.0,1.0,0.0
194,17,1.0,0.0,1.0,0.0
194,18,1.0,0.0,1.0,0.0
194,31,1.0,0.0,1.0,0.0
194,32,1.0,0.0,1.0,0.0
194,33,1.0,0.0,1.0,0.0
194,40,1.0,0.0,1.0,0.0
194,46,1.0,0.0,1.0,0.0
194,49,1.0,0.0,1.0,0.0
194,60,1.0,0.0,1.0,0.0
194,67,1.0,0.0,1.0,0.0
194,69,1.0,0.0,1.0,0.0
194,70,1.0,0.0,1.0,0.0
194,71,1.0,0.0,1.0,0.0
194,73,1.0,0.0,1.0,0.0
194,74,1.0,0.0,1.0,0.0
194,76,1.0,0.0,1.0,0.0
194,77,1.0,0.0,1.0,0.0
194,80,1.0,0.0,1.0,0.0
194,82,1.0,0.0,1.0,0.0
194,85,1.0,0.0,1.0,0.0
194,87,1.0,0.0,1.0,0.0
194,90,1.0,0.0,1.0,0.0
194,91,1.0,0.0,1.0,0.0
194,92,1.0,0.0,1.0,0.0
194,95,1.0,0.0,1.0,0.0
194,96,1.0,0.0,1.0,0.0
194,98,1.0,0.0,1.0,0.0
194,101,1.0,0.0,1.0,0.0
194,107,1.0,0.0,1.0,0.0
194,108,1.0,0.0,1.0,0.0
194,110,1.0,0.0,1.0,0.0
194,112,1.0,0.0,1.0,0.0
194,113,1.0,0.0,1.0,0.0
194,114,1.0,0.0,1.0,0.0
194,115,1.0,0.0,1.0,0.0
194,116,1.0,0.0,1.0,0.0
194,117,1.0,0.0,1.0,0.0
194,118,1.0,0.0,1.0,0.0
194,119,1.0,0.0,1.0,0.0
194,120,1.0,0.0,1.0,0.0
194,121,1.0,0.0,1.0,0.0
194,122,1.0,0.0,1.0,0.0
194,123,1.0,0.0,1.0,0.0
194,124,1.0,0.0,1.0,0.0
194,125,1.0,0.0,1.0,0.0
194,126,1.0,0.0,1.0,0.0
194,127,1.0,0.0,1.0,0.0
194,128,1.0,0.0,1.0,0.0
194,129,1.0,0.0,1.0,0.0
194,130,1.0,0.0,1.0,0.0
194,131,1.0,0.0,1.0,0.0
194,132,1.0,0.0,1.0,0.0
194,133,1.0,0.0,1.0,0.0
194,134,1.0,0.0,1.0,0.0
194,135,1.0,0.0,1.0,0.0
194,136,1.0,0.0,1.0,0.0
194,137,1.0,0.0,1.0,0.0
194,138,1.0,0.0,1.0,0.0
194,139,1.0,0.0,1.0,0.0
194,141,1.0,0.0,1.0,0.0
194,142,1.0,0.0,1.0,0.0
194,143,1.0,0.0,1.0,0.0
194,144,1.0,0.0,1.0,0.0
194,145,1.0,0.0,1.0,0.0
194,146,1.0,0.0,1.0,0.0
194,147,1.0,0.0,1.0,0.0
194,148,1.0,0.0,1.0,0.0
194,149,1.0,0.0,1.0,0.0
194,150,1.0,0.0,1.0,0.0
194,151,1.0,0.0,1.0,0.0
194,152,1.0,0.0,1.0,0.0
194,153,1.0,0.0,1.0,0.0
194,154,1.0,0.0,1.0,0.0
194,155,1.0,0.0,1.0,0.0
194,156,1.0,0.0,1.0,0.0
194,157,1.0,0.0,1.0,0.0
194,158,1.0,0.0,1.0,0.0
194,159,1.0,0.0,1.0,0.0
194,160,1.0,0.0,1.0,0.0
194,161,1.0,0.0,1.0,0.0
194,162,1.0,0.0,1.0,0.0
194,163,1.0,0.0,1.0,0.0
194,164,1.0,0.0,1.0,0.0
194,165,1.0,0.0,1.0,0.0
194,166,1.0,0.0,1.0,0.0
194,167,1.0,0.0,1.0,0.0
194,168,1.0,0.0,1.0,0.0
194,169,1.0,0.0,1.0,0.0
194,170,1.0,0.0,1.0,0.0
194,171,1.0,0.0,1.0,0.0
194,172,1.0,0.0,1.0,0.0
194,173,1.0,0.0,1.0,0.0
194,174,1.0,0.0,1.0,0.0
194,175,1.0,0.0,1.0,0.0
194,176,1.0,0.0,1.0,0.0
194,177,1.0,0.0,1.0,0.0
194,178,1.0,0.0,1.0,0.0
194,179,1.0,0.0,1.0,0.0
194,180,1.0,0.0,1.0,0.0
194,181,1.0,0.0,1.0,0.0
194,182,1.0,0.0,1.0,0.0
194,193,1.0,0.0,1.0,0.0
194,195,1.0,0.0,1.0,0.0
194,196,1.0,0.0,1.0,0.0
194,197,1.0,0.0,1.0,0.0
194,198,1.0,0.0,1.0,0.0
194,199,1.0,0.0,1.0,0.0
194,7004891687,1.0,0.0,1.0,0.0
194,7006694590,1.0,0.0,1.0,0.0
194,7102422991,1.0,0.0,1.0,0.0
194,7102658830,1.0,0.0,1.0,0.0
194,7103041111,1.0,0.0,1.0,0.0
194,7202992021,1.0,0.0,1.0,0.0
194,35380806400,1.0,0.0,1.0,0.0
194,36047010400,1.0,0.0,1.0,0.0
195,5,1.0,0.0,1.0,0.0
195,17,1.0,0.0,1.0,0.0
195,18,1.0,0.0,1.0,0.0
195,31,1.0,0.0,1.0,0.0
195,32,1.0,0.0,1.0,0.0
195,33,1.0,0.0,1.0,0.0
195,40,1.0,0.0,1.0,0.0
195,46,1.0,0.0,1.0,0.0
195,49,1.0,0.0,1.0,0.0
195,60,1.0,0.0,1.0,0.0
195,67,1.0,0.0,1.0,0.0
195,69,1.0,0.0,1.0,0.0
195,70,1.0,0.0,1.0,0.0
195,71,1.0,0.0,1.0,0.0
195,73,1.0,0.0,1.0,0.0
195,74,1.0,0.0,1.0,0.0
195,76,1.0,0.0,1.0,0.0
195,77,1.0,0.0,1.0,0.0
195,80,1.0,0.0,1.0,0.0
195,82,1.0,0.0,1.0,0.0
195,85,1.0,0.0,1.0,0.0
195,87,1.0,0.0,1.0,0.0
195,90,1.0,0.0,1.0,0.0
195,91,1.0,0.0,1.0,0.0
195,92,1.0,0.0,1.0,0.0
195,95,1.0,0.0,1.0,0.0
195,96,1.0,0.0,1.0,0.0
195,98,1.0,0.0,1.0,0.0
195,101,1.0,0.0,1.0,0.0
195,107,1.0,0.0,1.0,0.0
195,108,1.0,0.0,1.0,0.0
195,110,1.0,0.0,1.0,0.0
195,112,1.0,0.0,1.0,0.0
195,113,1.0,0.0,1.0,0.0
195,114,1.0,0.0,1.0,0.0
195,115,1.0,0.0,1.0,0.0
195,116,1.0,0.0,1.0,0.0
195,117,1.0,0.0,1.0,0.0
195,118,1.0,0.0,1.0,0.0
195,119,1.0,0.0,1.0,0.0
195,120,1.0,0.0,1.0,0.0
195,121,1.0,0.0,1.0,0.0
195,122,1.0,0.0,1.0,0.0
195,123,1.0,0.0,1.0,0.0
195,124,1.0,0.0,1.0,0.0
195,125,1.0,0.0,1.0,0.0
195,126,1.0,0.0,1.0,0.0
195,127,1.0,0.0,1.0,0.0
195,128,1.0,0.0,1.0,0.0
195,129,1.0,0.0,1.0,0.0
195,130,1.0,0.0,1.0,0.0
195,131,1.0,0.0,1.0,0.0
195,132,1.0,0.0,1.0,0.0
195,133,1.0,0.0,1.0,0.0
195,134,1.0,0.0,1.0,0.0
195,135,1.0,0.0,1.0,0.0
195,136,1.0,0.0,1.0,0.0
195,137,1.0,0.0,1.0,0.0
195,138,1.0,0.0,1.0,0.0
195,139,1.0,0.0,1.0,0.0
195,141,1.0,0.0,1.0,0.0
195,142,1.0,0.0,1.0,0.0
195,143,1.0,0.0,1.0,0.0
195,144,1.0,0.0,1.0,0.0
195,145,1.0,0.0,1.0,0.0
195,146,1.0,0.0,1.0,0.0
195,147,1.0,0.0,1.0,0.0
195,148,1.0,0.0,1.0,0.0
195,149,1.0,0.0,1.0,0.0
195,150,1.0,0.0,1.0,0.0
195,151,1.0,0.0,1.0,0.0
195,152,1.0,0.0,1.0,0.0
195,153,1.0,0.0,1.0,0.0
195,154,1.0,0.0,1.0,0.0
195,155,1.0,0.0,1.0,0.0
195,156,1.0,0.0,1.0,0.0
195,157,1.0,0.0,1.0,0.0
195,158,1.0,0.0,1.0,0.0
195,159,1.0,0.0,1.0,0.0
195,160,1.0,0.0,1.0,0.0
195,161,1.0,0.0,1.0,0.0
195,162,1.0,0.0,1.0,0.0
195,163,1.0,0.0,1.0,0.0
195,164,1.0,0.0,1.0,0.0
195,165,1.0,0.0,1.0,0.0
195,166,1.0,0.0,1.0,0.0
195,167,1.0,0.0,1.0,0.0
195,168,1.0,0.0,1.0,0.0
195,169,1.0,0.0,1.0,0.0
195,170,1.0,0.0,1.0,0.0
195,171,1.0,0.0,1.0,0.0
195,172,1.0,0.0,1.0,0.0
195,173,1.0,0.0,1.0,0.0
195,174,1.0,0.0,1.0,0.0
195,175,1.0,0.0,1.0,0.0
195,176,1.0,0.0,1.0,0.0
195,177,1.0,0.0,1.0,0.0
195,178,1.0,0.0,1.0,0.0
195,179,1.0,0.0,1.0,0.0
195,180,1.0,0.0,1.0,0.0
195,181,1.0,0.0,1.0,0.0
195,182,1.0,0.0,1.0,0.0
195,193,1.0,0.0,1.0,0.0
195,194,1.0,0.0,1.0,0.0
195,196,1.0,0.0,1.0,0.0
195,197,1.0,0.0,1.0,0.0
195,198,1.0,0.0,1.0,0.0
195,199,1.0,0.0,1.0,0.0
195,7004891687,1.0,0.0,1.0,0.0
195,7006694590,1.0,0.0,1.0,0.0
195,7102422991,1.0,0.0,1.0,0.0
195,7102658830,1.0,0.0,1.0,0.0
195,7103041111,1.0,0.0,1.0,0.0
195,7202992021,1.0,0.0,1.0,0.0
195,35380806400,1.0,0.0,1.0,0.0
195,36047010400,1.0,0.0,1.0,0.0
196,5,1.0,0.0,1.0,0.0
196,17,1.0,0.0,1.0,0.0
196,18,1.0,0.0,1.0,0.0
196,31,1.0,0.0,1.0,0.0
196,32,1.0,0.0,1.0,0.0
196,33,1.0,0.0,1.0,0.0
196,40,1.0,0.0,1.0,0.0
196,46,1.0,0.0,1.0,0.0
196,49,1.0,0.0,1.0,0.0
196,60,1.0,0.0,1.0,0.0
196,67,1.0,0.0,1.0,0.0
196,69,1.0,0.0,1.0,0.0
196,70,1.0,0.0,1.0,0.0
196,71,1.0,0.0,1.0,0.0
196,73,1.0,0.0,1.0,0.0
196,74,1.0,0.0,1.0,0.0
196,76,1.0,0.0,1.0,0.0
196,77,1.0,0.0,1.0,0.0
196,80,1.0,0.0,1.0,0.0
196,82,1.0,0.0,1.0,0.0
196,85,1.0,0.0,1.0,0.0
196,87,1.0,0.0,1.0,0.0
196,90,1.0,0.0,1.0,0.0
196,91,1.0,0.0,1.0,0.0
196,92,1.0,0.0,1.0,0.0
196,95,1.0,0.0,1.0,0.0
196,96,1.0,0.0,1.0,0.0
196,98,1.0,0.0,1.0,0.0
196,101,1.0,0.0,1.0,0.0
196,107,1.0,0.0,1.0,0.0
196,108,1.0,0.0,1.0,0.0
196,110,1.0,0.0,1.0,0.0
196,112,1.0,0.0,1.0,0.0
196,113,1.0,0.0,1.0,0.0
196,114,1.0,0.0,1.0,0.0
196,115,1.0,0.0,1.0,0.0
196,116,1.0,0.0,1.0,0.0
196,117,1.0,0.0,1.0,0.0
196,118,1.0,0.0,1.0,0.0
196,119,1.0,0.0,1.0,0.0
196,120,1.0,0.0,1.0,0.0
196,121,1.0,0.0,1.0,0.0
196,122,1.0,0.0,1.0,0.0
196,123,1.0,0.0,1.0,0.0
196,124,1.0,0.0,1.0,0.0
196,125,1.0,0.0,1.0,0.0
196,126,1.0,0.0,1.0,0.0
196,127,1.0,0.0,1.0,0.0
196,128,1.0,0.0,1.0,0.0
196,129,1.0,0.0,1.0,0.0
196,130,1.0,0.0,1.0,0.0
196,131,1.0,0.0,1.0,0.0
196,132,1.0,0.0,1.0,0.0
196,133,1.0,0.0,1.0,0.0
196,134,1.0,0.0,1.0,0.0
196,135,1.0,0.0,1.0,0.0
196,136,1.0,0.0,1.0,0.0
196,137,1.0,0.0,1.0,0.0
196,138,1.0,0.0,1.0,0.0
196,139,1.0,0.0,1.0,0.0
196,141,1.0,0.0,1.0,0.0
196,142,1.0,0.0,1.0,0.0
196,143,1.0,0.0,1.0,0.0
196,144,1.0,0.0,1.0,0.0
196,145,1.0,0.0,1.0,0.0
196,146,1.0,0.0,1.0,0.0
196,147,1.0,0.0,1.0,0.0
196,148,1.0,0.0,1.0,0.0
196,149,1.0,0.0,1.0,0.0
196,150,1.0,0.0,1.0,0.0
196,151,1.0,0.0,1.0,0.0
196,152,1.0,0.0,1.0,0.0
196,153,1.0,0.0,1.0,0.0
196,154,1.0,0.0,1.0,0.0
196,155,1.0,0.0,1.0,0.0
196,156,1.0,0.0,1.0,0.0
196,157,1.0,0.0,1.0,0.0
196,158,1.0,0.0,1.0,0.0
196,159,1.0,0.0,1.0,0.0
196,160,1.0,0.0,1.0,0.0
196,161,1.0,0.0,1.0,0.0
196,162,1.0,0.0,1.0,0.0
196,163,1.0,0.0,1.0,0.0
196,164,1.0,0.0,1.0,0.0
196,165,1.0,0.0,1.0,0.0
196,166,1.0,0.0,1.0,0.0
196,167,1.0,0.0,1.0,0.0
196,168,1.0,0.0,1.0,0.0
196,169,1.0,0.0,1.0,0.0
196,170,1.0,0.0,1.0,0.0
196,171,1.0,0.0,1.0,0.0
196,172,1.0,0.0,1.0,0.0
196,173,1.0,0.0,1.0,0.0
196,174,1.0,0.0,1.0,0.0
196,175,1.0,0.0,1.0,0.0
196,176,1.0,0.0,1.0,0.0
196,177,1.0,0.0,1.0,0.0
196,178,1.0,0.0,1.0,0.0
196,179,1.0,0.0,1.0,0.0
196,180,1.0,0.0,1.0,0.0
196,181,1.0,0.0,1.0,0.0
196,182,1.0,0.0,1.0,0.0
196,193,1.0,0.0,1.0,0.0
196,194,1.0,0.0,1.0,0.0
196,195,1.0,0.0,1.0,0.0
196,197,1.0,0.0,1.0,0.0
196,198,1.0,0.0,1.0,0.0
196,199,1.0,0.0,1.0,0.0
196,7004891687,1.0,0.0,1.0,0.0
196,7006694590,1.0,0.0,1.0,0.0
196,7102422991,1.0,0.0,1.0,0.0
196,7102658830,1.0,0.0,1.0,0.0
196,7103041111,1.0,0.0,1.0,0.0
196,7202992021,1.0,0.0,1.0,0.0
196,35380806400,1.0,0.0,1.0,0.0
196,36047010400,1.0,0.0,1.0,0.0
197,5,1.0,0.0,1.0,0.0
197,17,1.0,0.0,1.0,0.0
197,18,1.0,0.0,1.0,0.0
197,31,1.0,0.0,1.0,0.0
197,32,1.0,0.0,1.0,0.0
197,33,1.0,0.0,1.0,0.0
197,40,1.0,0.0,1.0,0.0
197,46,1.0,0.0,1.0,0.0
197,49,1.0,0.0,1.0,0.0
197,60,1.0,0.0,1.0,0.0
197,67,1.0,0.0,1.0,0.0
197,69,1.0,0.0,1.0,0.0
197,70,1.0,0.0,1.0,0.0
197,71,1.0,0.0,1.0,0.0
197,73,1.0,0.0,1.0,0.0
197,74,1.0,0.0,1.0,0.0
197,76,1.0,0.0,1.0,0.0
197,77,1.0,0.0,1.0,0.0
197,80,1.0,0.0,1.0,0.0
197,82,1.0,0.0,1.0,0.0
197,85,1.0,0.0,1.0,0.0
197,87,1.0,0.0,1.0,0.0
197,90,1.0,0.0,1.0,0.0
197,91,1.0,0.0,1.0,0.0
197,92,1.0,0.0,1.0,0.0
197,95,1.0,0.0,1.0,0.0
197,96,1.0,0.0,1.0,0.0
197,98,1.0,0.0,1.0,0.0
197,101,1.0,0.0,1.0,0.0
197,107,1.0,0.0,1.0,0.0
197,108,1.0,0.0,1.0,0.0
197,110,1.0,0.0,1.0,0.0
197,112,1.0,0.0,1.0,0.0
197,113,1.0,0.0,1.0,0.0
197,114,1.0,0.0,1.0,0.0
197,115,1.0,0.0,1.0,0.0
197,116,1.0,0.0,1.0,0.0
197,117,1.0,0.0,1.0,0.0
197,118,1.0,0.0,1.0,0.0
197,119,1.0,0.0,1.0,0.0
197,120,1.0,0.0,1.0,0.0
197,121,1.0,0.0,1.0,0.0
